,word,label
8444,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 3541 16 17 97 30 13]",0
8445,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 817 324 87 13 147 488]",1
8446,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 446
 452 53 15 5 21 640 1311 1179 181 276 1834 4410 26 6 5]",1
8447,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 151 730 537 738 300 846 1 3763 435 4 310 1 3308]",1
8448,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 148 134 4294 1 4054 1369 4 1145 1033 2531]",1
8449,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 53 371 293 8 3 5]",1
8450,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 37 5 21 27 69 2205 491 159 13 18 2
 409 127 19 13 222 676 2119 16 17 2275 144 35 1010 3 21 497 2 16 31 33]",1
8451,"[0 0 0 0 0 711 117 499 17 100 18 6 247 160 9 135 6 35 135 6 187 87 13 38
 711 257 3 119 1212 49 149 325 1 57 12 59 603 4 317 51 1 42 1 39 26 6 1453
 187 87 13]",0
8452,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1369 299 1820 660 1 213 2057 3319
 1046 10 92 5 43 3369 4338 575 2333 3 10 29 12 6 780 884 5 21 587 7 91 240
 7 211]",0
8453,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 78 36 40]",1
8454,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 458 57 31
 419 453 2387 2 668 57 23 56 306 67 181 1776 6 458 788]",0
8455,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1257 4 919 8 333 342 333 707 1359 279 62 143 6 7 6]",0
8456,"[240 8 268 4 377 34 56 118 187 344 2450 64 37 947 10 29 216 3503 4 317 372
 38 180 2 1838 35 36 59 20 657 199 280 23 268 43 363 1 27 82 78 30 103 547
 21 53 11 17 295 116 6]",0
8457,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 322 10 216 3 5 11 151 4 71 1302 116 11 32]",1
8458,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 983 26 30 994 59
 3594 67 376 13 2084 9 4234 2012 4234 994 2541 25 120 3 1219 291 2880]",0
8459,"[376 6 3 2 712 201 83 203 75 59 7 20 1016 3 2 141 13 45 3 1 4 81 368 1 4
 13 232 100 18 11 32 20 465 8 487 1 86 18 21 62 4 184 192 2 430 593 20 289
 2 63]",0
8460,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 545 985 101 9 2]",0
8461,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1952 496 234 4 1124 10]",0
8462,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 73 1648 2408]",0
8463,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 96 8 272 181 92 38 467]",1
8464,"[0 0 0 0 0 0 0 0 0 180 2 3 35 64 16 56 139 393 262 2 15 5 22 299 19 1 298
 2062 30 3 5 144 9 263 9 4 1145 106 8 23 4127 2517 12 83 622 513 31 75 59
 2237]",0
8465,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1513 107 19 1
 2204 13 1659 14 1 2339 354 736 3661 68 1055 1 56 1121 1 82]",1
8466,"[0 0 0 0 0 0 0 0 0 0 2830 2572 3591 4291 10 29 109 426 37 12 43 590 140 46
 182 10 29 18 92 388 5 6 126 10 1803 979 2 364 5 167 477 11 32 6 2002 7 2
 107 5 6]",1
8467,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 15 108 350 15 108]",1
8468,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1087 3519 249 2 134]",1
8469,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 468 1316 38 785 379 4]",1
8470,"[286 1308 1 972 678 3671 40 338 2283 13 31 289 45 1 4 7 223 3 2 12 91 621
 3155 258 134 5 729 138 1925 8 14 21 941 86 338 2068 936 4343 1336 380
 3472 19 2491 23 3036 1 70 301 1481 6]",0
8471,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 758 193 2630 4008 111 1 517 139 44 534 184]",1
8472,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 63 164 104 10 200 753 10 29 18 7 20]",1
8473,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 1039 820 93 768 4 440 249 3051 48 1484 11 82]",1
8474,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 4303 468 631 10 2312 3170 425]",1
8475,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 936 42 2 1 400
 100 18 2 425 7 20 109 450 1450 30 390 582 290 17 227 1323]",1
8476,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 4390 1 278 847 28 390 391]",1
8477,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1018 154 88 25 4]",1
8478,"[0 0 0 0 575 2333 3772 2562 1 11 66 59 20 81 462 589 136 659 2025 545 134
 2 1604 2 109 659 3040 8 50 1 649 229 30 1493 232 200 287 10 25 10 66 5 21
 450 118 307 13 997 10 225]",1
8479,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 34 65 292 3235 1 105 179 21 35 737 152 834 928]",0
8480,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2436 16 23 3 10 23 7 20]",0
8481,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1463 1000 132 389 244 5]",0
8482,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1781 4 2180 278 230 19 87 1016 1 60 356 179 1 4]",1
8483,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 289 487 11 32
 2 392 19 2473 4259 13 462 304 88 25 24 341 1 26 111 6]",0
8484,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 3825 11 926 60]",0
8485,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1028 1064 2030 103 10]",0
8486,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 238 1 677 106 8 168 19 6]",1
8487,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 27 7 2565 18 7 22]",0
8488,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1488 138 1 1316 1 892 1229 874]",1
8489,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 4161 4 45
 200 1402 5 6 118 3885 1 219 30 1481 13 4 3 45 45 128 175]",0
8490,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2354 9 1582 32 2 6 3 5 6 496 234 709 6 66 2 3
 5 128 3 5 556 288 9 89 2 78 36 8 4 7 6 328 11 32 5 6]",1
8491,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 758 3478 174 1 4]",1
8492,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 27 8 3 5 6 55 1825 815 6]",1
8493,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 53 4301 899 2 54 6 382 1 3173 81 181 235 6 44]",0
8494,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2053 88 1 1746 2095 255 4425
 1113 45 2 58 1 1 189 13 3 5 69 1088 731 14 94 337 5 257 3 5 1774]",1
8495,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 4 6 3 1 45 115 48 87 13 187]",0
8496,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 139 12 2 34 567 173 128 282 30 356 390 391]",1
8497,"[78 86 3 2 12 24 235 2 2371 2 303 9 37 14 2 4398 37 14 2 475 329 113 70 55
 3520 1027 913 4 13 9 648 4 475 112 6 246 201 309 50 7 2685 1 1 272 3520
 1027 3449 530 56 374]",0
8498,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 82 114 15 82 6 4 3 38
 686 157 865 7 7 21 216 1 3 10 29 12 633 18 111 24 23 6]",1
8499,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 241 265 7 22 128]",1
8500,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 165 135 7 6 1995 1 25 10 75 2 3 5]",0
8501,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 90 316 44 17 52 19 1 4
 106 8 85 4 44 2544 39 26 33 4183 131 3 231 41 22 600 407 2027 150]",1
8502,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 233 102 524 233
 38 521 986 2818 1177 133 20 2437 19 65 1306 1 166 72 10 337 18 6]",0
8503,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 23 736 188 2133 449 2 54 185 3 444]",0
8504,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 23 1
 504 4 2708 87 542 435 447 461 1263 372 36 120 3477 6]",1
8505,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 634 84 2297 2 2297 28]",1
8506,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 6 15 5 21 169 4]",0
8507,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 224 53 15 5 454]",1
8508,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 99 9 63 69 252 35 271 16 514 117 695]",1
8509,"[401 762 8 45 10 29 12 20 9 148 26 1830 426 1 507 45 333 342 333 2257 10
 29 486 18 6 222 969 1477 10 1515 72 11 21 3190 762 8 442 320 2 46 8 15 26
 6 62 9 401 15 507 1407]",0
8510,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 204 4 1049 1 215
 23 5 20 89 25 16 67 76 669 1 26 1715 1056 10 2865 12 20]",0
8511,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 139 17 189 7 6]",1
8512,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55
 1916 10 869 18 6 89 25 907 103 41 38 3 41 24 10]",0
8513,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 36
 55 272 2418 77 1931 1772 13 657 4 610 1500 38 27 20]",1
8514,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2803 19
 475 303 66 76 166 48 78 5 27 8 3 5 22 99 9 12]",1
8515,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 353 122 695 12 910 160 24]",1
8516,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 15 836 33 206 93 1 77 141 10 29 12]",1
8517,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 687 1 34 26 752]",0
8518,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 4 1434 436 1122 217 156]",1
8519,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 73 11 9 32 2 27 8 3 5 33]",1
8520,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 6 42 13 720 885 5 6 454]",0
8521,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 2908 736 3130 15 5 6
 266 9 12 2 506 798 1678 1938 668 2 1997 1285 889 5 345 490 184 370 41]",1
8522,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 302 8 3 24 15 6 19 48 778 1 213
 88 7 117 543 19 375 78 30 177 19 27 8 3 5 6 232 898 423 35]",1
8523,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 44 27 8 3 13 927 2436 16]",1
8524,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 17 27 8 3 5 869 2494]",1
8525,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 4 31]",1
8526,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 115 234 81 1087 560 29 18]",1
8527,"[0 0 0 0 0 0 0 0 0 0 0 230 1144 165 133 1747 54 7 20 240 8 82 334 118 25
 11 248 7 171 269 1642 71 242 193 8 334 2909 118 1065 466 37 372 120 2202
 436 968 24 1 5 181]",0
8528,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 173 3 21 236 2278 2 670 6 31 1528 181]",1
8529,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 4327 1159 1 208 1406 654 112 13 9 1050 351 29 18]",0
8530,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 309 4 71 44 31 50 7 6 491 198 17 31 367]",1
8531,"[0 0 0 0 0 0 0 0 0 0 0 0 0 53 90 1082 16 53 17 63 7 22 205 52 72 11 49
 4043 9 200 753 10 29 18 7 586 775 86 465 1 1681 276 355 224 1 4 17 15 5
 22]",1
8532,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 4235 370 324 93 3 81]",1
8533,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2938 11 1 86 86 1477 890 6]",1
8534,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 281 145 280 55 585 398 31 456 30 85 6]",0
8535,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 90 16 1330 133]",1
8536,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 175 248 7 33 2583 10
 45 661 12 199 1506 259 60 109 4345 1784 1866 44 25 10 75 2 259 7 22]",1
8537,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 590 1644
 116 11 32 6 590 929 1 107 2 4036 5 43 191 1644 116 10 251]",1
8538,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 89 25 16 44 110 382 7 6 18 241 409 687 74 903]",1
8539,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 15 5 6 644 12 805 398 9 15 5 223
 109 30 34 425 1573 60 12 49 457 611 131 51 410 229 729 131 3630 50 196
 167]",1
8540,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 15 39 26 124 1043
 84 16 111 33 994 31 41 2 183 1014 41 38 2709 48 78 508 10 58]",0
8541,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 172 226 89 105 527 1 1214]",0
8542,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 77 3 79 2074 11 32 338 4]",1
8543,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 923 3027 841 6 69 229]",1
8544,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 755 52 19 7 6 210 944 93 3 10 29 12 314]",1
8545,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 44 1 2 1570 31 182 1 291 1133 25 2 54 6]",1
8546,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 139 193 56 418 1 6 171 269 110 60 47 9 15 6]",1
8547,"[1037 3 5 6 4 220 1589 116 23 2 493 710 9 37 674 1001 3587 996 124 3208 10
 29 9 98 955 2 906 1 3 74 511 186 140 1315 7 343 2131 337 23 9 401 135 11
 32 6 2131 44 731 19 6]",1
8548,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1857 2018 98 3 10 23 28]",1
8549,"[0 0 0 0 0 0 0 0 0 0 254 711 16 168 19 13 2 2 1680 24 12 2 312 74 9 2445
 12 19 1 340 31 182 5 20 941 16 97 5 80 542 10 871 68 786 31 182 1 58 882
 254]",1
8550,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 121 129 243 383 1 604 16 63 69]",0
8551,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 126 118 249 7 619 1638 59]",1
8552,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62
 778 1 83 910 450 287 1 326 98 100 9 18 543 2040 6]",0
8553,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 388 2 712 196 1603 14 1 676 1651]",1
8554,"[25 2 1122 552 2942 552 603 2947 148 469 256 148 145 16 837 1167 2122 16 4
 2648 1052 1236 84 516 133 3 120 322 10 67 10 617 1183 334 70 70 853 18 49
 70 536 7 113 39 10 2472 38 319 59 20]",0
8555,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 17 73 96 17 291 39 26 70 25 13]",0
8556,"[0 0 0 0 35 35 4 37 184 7 2 1055 1 186 588 1054 6 3 120 296 1020 259 8 5 6
 126 35 16 1014 2061 2 54 2 50 25 1 296 3479 25 49 17 1555 6 4109 226 14
 305 89 26 6]",1
8557,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 159 1 34 332 1 56 66 35 180 2 3 16]",1
8558,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 2287 56 226 89]",1
8559,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 151 23 45 2711 565 1 36
 94 236 3464 1 52 3 5 6 532 1 206 311 3999 3 8 189 1 4 6]",1
8560,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 247 160 305 143 108]",1
8561,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 2 56
 280 261 490 2331 270 739 13 149 4145 850 1 496 234 42 13]",0
8562,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 3 231 2066 184]",1
8563,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 161 9 192 2 574 9
 192 22 73 8 3 10 29 9 12 21 151 239 27 8 3 5]",1
8564,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2748 1333 1282 72 11 10 92 3419 2 778 1 171 190 4]",0
8565,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 2292 169 99 2262 14 13 183 70 1120 70 1075 183 316]",0
8566,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2292 169 99 2262 14 13 498 16 507 1964 507 691]",0
8567,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 754 2 54 11 32 101 112 13
 9 761 8 14 348 1330 14 25 10 4 173 4 789 4 3 2 5 6]",1
8568,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 190 4 81 164 1 164 4 3420 164]",1
